cnpj;nivel_atividade
26958935000179;MEDIO
26970507000161;MEDIO
26994846000188;ALTO
27046320000139;ALTO
27093558000115;ALTO
27095799000101;MEDIO
27111730000116;ALTO
27149263000113;ALTO
27217847000189;MEDIO
27320046000144;MEDIO
27391695000136;BAIXO
27499788000189;MEDIO
27522022000178;ALTO
27573086000106;MEDIO
27683054000155;BAIXO
27746230000150;ALTO
27776992000108;MEDIO
27824726000103;MEDIO
27860176000170;MEDIO
27924814000179;ALTO
27931241000100;BAIXO
27940379000176;INATIVO
27974752000100;MEDIO
27975377000112;ALTO
27978460000145;MEDIO
27995985000199;MEDIO
28004849000152;ALTO
28057568000168;MEDIO
28099264000163;MEDIO
28206837000100;MEDIO
28220575000139;MEDIO
28249340000170;ALTO
28489690000103;ALTO
28522905000140;MEDIO
28537986000152;MEDIO
28549515000164;MEDIO
28558405000169;BAIXO
28565496000160;ALTO
28604682000160;ALTO
28641979000104;ALTO
28646502000103;MEDIO
28661640000161;BAIXO
28685389000175;MEDIO
28731440000138;MEDIO
28740897000109;ALTO
28796234000106;MEDIO
28894994000156;ALTO
29031877000121;MEDIO
29217192000174;ALTO
29267884000127;BAIXO
29396810000190;MEDIO
29464119000105;INATIVO
29473572000170;MEDIO
29562102000182;MEDIO
29562388000104;ALTO
29562495000124;ALTO
29597220000126;BAIXO
29615602000135;MEDIO
29720614000120;MEDIO
29759864000173;MEDIO
29767250000133;MEDIO
29798201000168;MEDIO
29805874000106;MEDIO
29824865000154;ALTO
29873659000134;ALTO
29993836000116;ALTO
30082803000101;ALTO
30084618000148;MEDIO
30117322000186;MEDIO
30131277000114;MEDIO
30132417000179;BAIXO
30213270000141;ALTO
30257348000120;MEDIO
30295027000110;MEDIO
30526568000101;MEDIO
30606263000100;ALTO
30612326000130;ALTO
30644052000161;MEDIO
30667181000175;INATIVO
30688292000168;MEDIO
30726207000109;ALTO
30795834000100;ALTO
30926838000171;MEDIO
30954223000159;ALTO
30954685000176;MEDIO
30993568000111;MEDIO
31086176000131;MEDIO
31151579000117;MEDIO
31179080000118;MEDIO
31216356000190;MEDIO
31251197000165;BAIXO
31375102000115;MEDIO
31390343000133;MUITO BAIXO
31443589000126;MEDIO
31511180000108;BAIXO
31580856000107;MEDIO
31581570000146;BAIXO
31655612000146;ALTO
31711024000182;ALTO
31908995000117;MEDIO
32062388000141;MEDIO
32063249000132;ALTO
32066063000137;MUITO BAIXO
32078391000153;BAIXO
32087639000142;ALTO
32135083000112;MEDIO
32159991000146;MEDIO
32225628000181;INATIVO
32291962000133;MEDIO
32348430000195;MEDIO
32367209000184;ALTO
32405796000159;ALTO
32408355000100;MEDIO
32432852000144;MEDIO
32503491000180;MEDIO
32525729000178;BAIXO
32568658000190;ALTO
32623967000116;MEDIO
32630152000164;MEDIO
32639592000182;ALTO
32671164000137;MEDIO
32725322000194;MEDIO
32796945000158;BAIXO
32832629000194;MEDIO
32833190000114;MEDIO
32922735000169;BAIXO
32924386000114;MEDIO
33021911000154;MEDIO
33042730000104;ALTO
33113309000147;ALTO
33176570000196;MEDIO
33176839000134;ALTO
33228658000104;MEDIO
33400659000194;ALTO
33412125000188;MEDIO
33424636000110;MEDIO
33451311000126;INATIVO
33477997000124;MEDIO
33538207000173;MEDIO
33600500000113;MEDIO
33615141000178;ALTO
33648981004710;MEDIO
33664610000149;MEDIO
33664662000115;MEDIO
33922095000150;MEDIO
33945766000106;ALTO
34033825000124;MEDIO
34061206000143;MEDIO
34074841000165;MEDIO
34090850000140;MEDIO
34102258000110;MEDIO
34221866000144;MEDIO
34228869000100;BAIXO
34250768000135;MEDIO
34274233000102;ALTO
34277611000101;ALTO
34382246000197;MEDIO
34388700000117;INATIVO
34434963000115;MEDIO
34542622000163;MEDIO
34601240000163;MEDIO
34623457000174;ALTO
34660636000181;MEDIO
34719696000122;ALTO
34763719000104;BAIXO
34777158000194;MEDIO
34834776000129;MEDIO
34922048000179;ALTO
34927235000145;MEDIO
35001214000167;MEDIO
35069318000103;MEDIO
35160111000140;MEDIO
35238835000169;ALTO
35278477000118;MEDIO
35354254000192;ALTO
35408805000153;MEDIO
35409121000176;ALTO
35465916000100;ALTO
35475311000191;BAIXO
35480143000122;MUITO BAIXO
35501007000171;ALTO
35529454000139;MUITO BAIXO
35570698000165;MEDIO
35714636000180;MEDIO
35755322000125;ALTO
35773814000143;MEDIO
35776793000110;MEDIO
35791391000194;ALTO
35856976000145;MEDIO
35888477000130;ALTO
35905836000110;MEDIO
35907432000165;MEDIO
35912007000164;BAIXO
35919184000172;BAIXO
35948653000181;MEDIO
36023913000170;BAIXO
36038897000190;BAIXO
36042946000168;ALTO
36061014000162;MEDIO
36067854000132;MEDIO
36090904000100;MEDIO
36099694000103;ALTO
36106848000147;MEDIO
36110114000131;ALTO
36141623000121;MEDIO
36146814000186;MEDIO
36162392000132;MEDIO
36199920000128;BAIXO
36214029000113;MEDIO
36214087000147;MEDIO
36219984000143;MEDIO
36291783000157;MEDIO
36307014000108;ALTO
36329099000117;MEDIO
36343678000114;MEDIO
36483167000106;BAIXO
36490930000118;BAIXO
36542025000164;ALTO
36552454000112;MEDIO
36566725000199;ALTO
36574907000101;MEDIO
36598114000122;BAIXO
36630653000100;MEDIO
36650716000181;ALTO
36653902000174;MEDIO
36656461000164;MEDIO
36689898000102;MEDIO
36729189000103;BAIXO
36740701000104;MEDIO
36743899000180;ALTO
36753327000181;MEDIO
36787242000114;MEDIO
36803271000122;BAIXO
36810897000166;ALTO
36841888000132;MEDIO
36852638000106;MEDIO
36853923000133;MEDIO
36854235000198;BAIXO
36865588000193;MEDIO
36893310000120;BAIXO
36918473000110;MEDIO
36928840000166;MEDIO
36940902000155;BAIXO
37042598000191;MEDIO
37092779000122;ALTO
37112557000124;ALTO
37162917000100;MEDIO
37163465000173;MEDIO
37197908000147;MEDIO
37207202000119;BAIXO
37218238000106;MEDIO
37268905000157;MEDIO
37285983000160;ALTO
37310206000128;MEDIO
37354005000122;BAIXO
37393099000149;MEDIO
37401128000177;MEDIO
37431835000106;MEDIO
37436192000193;MEDIO
37448498000160;MEDIO
37476407000108;MEDIO
37515028000171;MEDIO
37528181000133;MEDIO
37529459000197;MEDIO
37542337000130;ALTO
37558374000137;MEDIO
37586525000160;MEDIO
37595600000230;MEDIO
37680947000109;BAIXO
37684650000103;MEDIO
37697506000101;MEDIO
37834958000198;MEDIO
37838558000150;MEDIO
37892780000131;BAIXO
38025688000137;MEDIO
38037046000158;ALTO
38065222000165;MEDIO
38089766000167;ALTO
38117028000186;ALTO
38122234000184;BAIXO
38204444000111;MEDIO
38212811000129;ALTO
38219542000122;ALTO
38325749000181;ALTO
38354309000152;MEDIO
38408511000110;MEDIO
38419272000101;MEDIO
38487785000141;BAIXO
38539571000171;ALTO
38973548000190;ALTO
39290015000177;ALTO
39321147000119;BAIXO
39335085000102;ALTO
39376267000113;ALTO
39389928000145;MEDIO
39508136000142;ALTO
39551948000170;MEDIO
39559040000103;MEDIO
39605203000147;BAIXO
39611515000163;MEDIO
39646796000190;MEDIO
39657769000112;MEDIO
39664319000157;MEDIO
39689841000193;ALTO
39708878000111;MEDIO
39717790000166;MEDIO
39778058000104;MEDIO
39805413000189;MEDIO
39856064000124;MEDIO
39860191000105;MEDIO
39899071000103;MEDIO
39911113000184;MEDIO
39982437000103;ALTO
40021738000150;MEDIO
40024569000101;MEDIO
40061931000114;MEDIO
40091566000190;BAIXO
40104616000127;MEDIO
40105210000169;MEDIO
40106142000152;ALTO
40118300000194;MEDIO
40146702000100;ALTO
40148993000168;BAIXO
40174744000147;MEDIO
40190287000184;ALTO
40190723000115;MEDIO
40209644000109;MEDIO
40221585000194;ALTO
40233672000161;BAIXO
40274655000172;MEDIO
40364156000176;MEDIO
40380391000131;MEDIO
40446728000166;MEDIO
40455526000180;MEDIO
40458212000131;MEDIO
40491976000129;MEDIO
40509041000122;ALTO
40567718000189;BAIXO
40586558000115;MEDIO
40643474000176;ALTO
40666285000119;MEDIO
40775935000164;ALTO
40782527000130;ALTO
40803789000133;MEDIO
40804937000134;MEDIO
40815007000186;ALTO
40832444001180;ALTO
40840448000138;MEDIO
40860563000174;MEDIO
40884718000102;MEDIO
40904370000178;ALTO
40906997000168;ALTO
40933122000155;MEDIO
40952761000168;MEDIO
41017136000191;MEDIO
41038768000131;ALTO
41058662000108;MEDIO
41060183000118;MEDIO
41067654000110;MEDIO
41088174000135;MEDIO
41109175000119;ALTO
41125842000157;MUITO BAIXO
41138382000100;MEDIO
41143720000193;MEDIO
41187349000161;MEDIO
41211520000120;ALTO
41213261000177;MEDIO
41217386000175;MEDIO
41234694000109;BAIXO
41277705000138;MEDIO
41332308000111;ALTO
41335732000110;MEDIO
41363499000189;BAIXO
41382170000165;MEDIO
41382331000110;MEDIO
41383940000194;BAIXO
41401300000160;MEDIO
41459435000186;BAIXO
41470159000157;ALTO
41501845000148;BAIXO
41505020000100;MEDIO
41518395000104;BAIXO
41544433000195;ALTO
41557314000177;MEDIO
41594440000100;MEDIO
41612984000149;ALTO
41684357000113;BAIXO
41697391000122;BAIXO
41764039000162;MEDIO
41776333000194;MEDIO
41793115000168;ALTO
41826005000155;MEDIO
41860799000173;MEDIO
41889164000107;BAIXO
41895779000138;MEDIO
41915991000110;MEDIO
41955718000119;MEDIO
41990272000163;MEDIO
42026819000178;MEDIO
42046897000134;MEDIO
42047203000183;ALTO
42048915000117;MEDIO
42059954000110;ALTO
42060354000171;ALTO
42065315000167;ALTO
42072467000197;BAIXO
42128003000155;ALTO
42130292000127;MEDIO
42138550000111;MEDIO
42144191000105;ALTO
42155635000108;MEDIO
42204592000103;MEDIO
42217391000140;BAIXO
42217730000199;MEDIO
42236002000124;MEDIO
42239841000104;MEDIO
42245717000143;MEDIO
42273344000114;MEDIO
42302460000114;MEDIO
42308139000147;ALTO
42331462000131;ALTO
42391843000106;MEDIO
42481833000161;BAIXO
42550963000109;MEDIO
42579906000152;MEDIO
42599215000110;MEDIO
42659041000134;MEDIO
42670706000100;MEDIO
42676188000132;MEDIO
42743178000172;MEDIO
42746241000124;MEDIO
42792680000173;MEDIO
42890976000127;MUITO BAIXO
42978443000100;ALTO
42979477000100;ALTO
43012464000120;MEDIO
43015631000197;MEDIO
43018673000181;MEDIO
43026297000177;ALTO
43062045000101;MEDIO
43063092000161;ALTO
43064624000185;MEDIO
43096826000109;MEDIO
43099574000171;MEDIO
43142450000121;MEDIO
43179119000186;ALTO
43230599000162;BAIXO
43285438000176;ALTO
43286610000106;MEDIO
43292223000182;MEDIO
43295006000146;MEDIO
43339003000167;ALTO
43363401000119;ALTO
43408773000114;MEDIO
43454236000100;MEDIO
43456190000169;MEDIO
43474210000124;ALTO
43557809000121;ALTO
43574138000107;MEDIO
43581093000106;MEDIO
43597342000143;MEDIO
43619489000197;BAIXO
43634143000168;MEDIO
43652405000117;ALTO
43659538000115;MEDIO
43675885000131;ALTO
43689499000107;ALTO
43698495000187;MEDIO
43705436000199;BAIXO
43733067000148;BAIXO
43738122000192;MEDIO
43750089000116;ALTO
43766265000108;MEDIO
43818470000170;BAIXO
43848864000170;ALTO
43856554000106;ALTO
43872592000144;MUITO BAIXO
43882884000168;MEDIO
43925308000150;ALTO
43929848000102;ALTO
43962124000160;MEDIO
43985227000146;MEDIO
43986816000149;ALTO
44013570000191;BAIXO
44050271000127;BAIXO
44068007000110;MEDIO
44102277000109;ALTO
44104858000171;ALTO
44131360000106;ALTO
44167566000188;MEDIO
44217758000151;MEDIO
44219506000161;MEDIO
44241916000109;MEDIO
44243560000142;BAIXO
44249168000100;MEDIO
44306732000180;BAIXO
44318290000191;MEDIO
44329018000107;MEDIO
44388390000194;MEDIO
44388737000107;BAIXO
44436695000124;MEDIO
44445274000160;BAIXO
44511271000187;MEDIO
44528243000172;ALTO
44585852000163;BAIXO
44606866000116;BAIXO
44615830000107;MEDIO
44659804000172;BAIXO
44666000000109;MEDIO
44709439000163;ALTO
44764213000165;MEDIO
44801653000145;MEDIO
44824701000110;MEDIO
44838417000101;MEDIO
44868770000126;MEDIO
44933889000135;ALTO
44936922000180;ALTO
44999647000144;MEDIO
45012005000172;MEDIO
45073876000104;BAIXO
45131291000195;ALTO
45135836000131;MEDIO
45135847000111;MEDIO
45165435000124;MEDIO
45169889000173;ALTO
45186318000147;MEDIO
45196905000117;ALTO
45199800000111;MEDIO
45237148000182;ALTO
45273853000135;MEDIO
45342137000162;BAIXO
45401538000146;ALTO
45404569000150;ALTO
45417600000198;MEDIO
45487734000185;BAIXO
45514621000121;MEDIO
45623262000140;BAIXO
45658592000171;""
45685640000110;""
45704973000140;""
45717883000193;""
45757198000190;""
45794694000114;""
45822156000196;""
45857346000149;""
45872592000170;""
45882513000101;""
45917971000139;""
45918607000193;""
45956546000159;""
45967631000112;""
45978976000171;""
46003046000165;""
46018009000120;""
46062316000109;""
46150951000148;""
46165829000145;""
46177940000151;""
46215574000188;""
46216609000101;""
46232612000100;""
46254152000111;""
46265998000157;""
46266690000126;""
46269765000122;""
46270966000140;""
46284538000176;""
46348704000150;""
46361717000160;""
46419314000124;""
46513267000183;""
46521814000172;""
46566481000106;""
46606420000117;""
46643182000110;""
46656615000171;""
46657525000103;""
46665770000154;""
46672673000199;""
46692894000129;""
46696963000172;""
46720834000172;""
46741206000173;""
46745272000111;""
46840826000160;""
46847585000180;""
46853801000109;""
46862370000139;""
46872530000120;""
46876293000176;""
46884871000116;""
46898215000172;""
46920334000184;""
46958957000146;""
46964041000107;""
46995266000112;""
47003235000109;""
47021509000184;""
47059784000197;""
47066135000113;""
47142498000190;""
47176633000119;""
47182997000101;""
47191334000153;""
47229923000183;""
47237662000143;""
47276609000151;""
47295378000123;""
47298084000155;""
47419315000131;""
47425090000126;""
47426313000170;""
47444387000139;""
47450882000150;""
47452118000114;""
47498485000159;""
47525179000164;""
47546362000146;""
47600223000153;""
47628481000148;""
47635664000190;""
47652674000134;""
47666671000150;""
47679148000168;""
47692339000160;""
47698798000150;""
47728172000140;""
47732741000120;""
47737480000131;""
47745017000131;""
47797511000140;""
47810583000180;""
47826592000169;""
47852582000106;""
47897195000188;""
47920771000160;""
47955277000131;""
47962564000179;""
47963374000176;""
48069948000120;""
48092809000117;""
48097481000121;""
48140440000170;""
48156406000194;""
48161059000198;""
48203531000108;""
48229374000100;""
48293196000186;""
52372935000100;BAIXO
53541165000137;MEDIO
55233019032888;MUITO BAIXO
55385025000142;BAIXO
55727689000304;MEDIO
58119199000151;ALTO
58249855000130;MEDIO
58366600000158;BAIXO
59975052000126;ALTO
60476884000187;ALTO
60851615000153;ALTO
60884319000159;ALTO
61092037000181;ALTO
61365771000177;ALTO
61374161000130;ALTO
61412110064390;ALTO
61856571000117;ALTO
62905179000183;MUITO BAIXO
63191787000136;MUITO BAIXO
63561252000100;MEDIO
67571414000141;ALTO
69161883000118;BAIXO
71715577000128;MEDIO
72736572000144;ALTO
74109695000180;MEDIO
76936350007562;ALTO
76987767000118;MEDIO
77649812000197;MEDIO
78004074000940;""
79983516000153;MEDIO
82745332000593;ALTO
84693183000168;ALTO
84832088000106;ALTO
86708591000333;MEDIO
86940400000100;ALTO
87019584009009;ALTO
87795639002566;MEDIO
89483499000149;BAIXO
90939562000198;MEDIO
91404327000184;ALTO
92660570000126;ALTO
92943224000155;MEDIO
94146743000118;ALTO
94426244000184;MEDIO
95267407000196;MEDIO
95426862000197;ALTO
97228431000141;MEDIO
97542698000109;BAIXO
00120620000245;MEDIO
00360305381663;ALTO
00593330000138;BAIXO
00776574000156;ALTO
00779059000553;BAIXO
00855585000121;MEDIO
00939771000220;ALTO
01051206000103;ALTO
01127242000103;MEDIO
01129001000101;BAIXO
01205912000162;MEDIO
01292752000136;ALTO
01303453000150;MEDIO
01419736000161;MUITO BAIXO
01483062000326;BAIXO
01488091000119;MEDIO
01520745000144;MEDIO
01630001000182;MEDIO
01777029000228;ALTO
01804065000152;MEDIO
01846645000102;MEDIO
01863532000115;MEDIO
01947255000129;ALTO
01997992000136;MEDIO
02004798000256;MEDIO
02162081000151;MUITO BAIXO
02182265000183;MEDIO
02182519000163;MUITO BAIXO
02290016000101;BAIXO
02348910000195;MEDIO
02432878000121;MEDIO
02474103000119;ALTO
02559518000195;BAIXO
02667694005371;ALTO
02737217000457;MEDIO
02852730000146;MEDIO
02854582000107;MEDIO
02863318000121;MEDIO
03023123000136;BAIXO
03024184000460;BAIXO
03056826000241;MEDIO
03114953000179;ALTO
03172577000179;ALTO
03394828000160;MEDIO
03447749000170;MEDIO
03478504000100;MEDIO
03568170001137;MUITO BAIXO
03577690000134;MEDIO
03709414006466;MEDIO
03745299000100;ALTO
03802115000198;MEDIO
03830992000172;MEDIO
03877673000112;ALTO
03883876000200;MEDIO
03891684000238;MEDIO
04025081000135;BAIXO
04250095000152;MEDIO
04250934000302;MUITO BAIXO
04752991000110;ALTO
04756679016874;MEDIO
04816595000109;ALTO
04931099000104;MEDIO
04973102000144;BAIXO
04999635000103;BAIXO
05039846000159;ALTO
05131345000106;ALTO
05603644000198;MEDIO
05868977000149;MEDIO
05869591000151;MUITO BAIXO
05929519000172;ALTO
05993686000182;MEDIO
05995157000118;ALTO
06044683000165;MUITO BAIXO
06165822000290;BAIXO
06213006000123;MEDIO
06249391000169;MEDIO
06296484000144;MEDIO
06375922000160;MEDIO
06420715000260;MEDIO
06948969000175;ALTO
06958005000108;ALTO
06993007000138;MEDIO
07024675000110;ALTO
07143805000133;ALTO
07148717000124;ALTO
07227741000230;MEDIO
07373133000152;MEDIO
07394495000120;MEDIO
07439843000219;BAIXO
07456785000150;MEDIO
07486190000148;ALTO
07503773000130;ALTO
07533887000122;MEDIO
07589548000672;BAIXO
07608306000174;MEDIO
07697536000238;MEDIO
07718269000157;ALTO
07743329000191;MEDIO
07749701000177;MEDIO
07766804000145;MEDIO
07804744000108;MEDIO
07838661000130;MEDIO
07870685000176;ALTO
07883294000196;MEDIO
07927131001563;MEDIO
07930634000192;BAIXO
07997864000179;MEDIO
08054368000144;ALTO
08163821000312;ALTO
08238411007053;BAIXO
08324187000271;ALTO
08327816000136;MEDIO
08345862000168;ALTO
08368586000153;ALTO
08391142000139;ALTO
08396462000181;ALTO
08483887000209;ALTO
08502880000882;MEDIO
08534605000174;ALTO
08550739000340;MEDIO
08613550000198;ALTO
08616333000151;BAIXO
08765324000122;ALTO
08769654000196;ALTO
08795211000170;ALTO
08913073000186;ALTO
08931061000346;MEDIO
08945683000161;MEDIO
08994715000208;ALTO
09093822000139;MEDIO
09112642000157;ALTO
09116276000295;ALTO
09119779000133;MEDIO
09133856000100;ALTO
09192492000139;BAIXO
09240871000157;MEDIO
09447627000160;ALTO
09511740000167;BAIXO
09534034000130;MEDIO
09543945000124;MEDIO
09565404000105;ALTO
09685873000150;MUITO BAIXO
09813708003232;MEDIO
10291382000103;MEDIO
10324092000119;BAIXO
10353900000176;MEDIO
10385178000151;BAIXO
10425857000107;ALTO
10630296000188;ALTO
10688010000115;MEDIO
10739356000103;MEDIO
10760260000119;ALTO
10807374000177;ALTO
10826496000100;INATIVO
10840821000190;ALTO
10850682000185;MEDIO
10858097000121;MEDIO
10865142000175;MEDIO
11023318000104;MEDIO
11224943000114;MEDIO
11479095000194;MUITO BAIXO
11493643000130;MEDIO
11571070000116;MEDIO
11576003000194;BAIXO
11577326000100;BAIXO
11625466000107;BAIXO
11706943000150;BAIXO
11852991000157;MEDIO
11907496000360;BAIXO
11969043000104;MEDIO
11969101000191;MEDIO
12014685000104;ALTO
12118256000187;MEDIO
12118300000159;MEDIO
12137381000134;MEDIO
12265489000102;MEDIO
12281909000144;BAIXO
12484304000150;MEDIO
12516974000292;""
12519528000150;BAIXO
12543505000181;ALTO
12619196000186;MEDIO
12680521000116;MEDIO
12682818000110;ALTO
12975022000156;ALTO
12977791000193;BAIXO
12996315000110;MEDIO
13077669000123;MEDIO
13093714000133;ALTO
13108997000140;ALTO
13144436000104;ALTO
13266188000166;BAIXO
13349515000143;MEDIO
13374414000203;MEDIO
13393628000146;MEDIO
13397629000169;INATIVO
13413342000185;MEDIO
13426074000136;BAIXO
13438857000130;MEDIO
13462265000153;MEDIO
13524566000164;BAIXO
13716799000169;MEDIO
13732160000177;MEDIO
13911899000146;ALTO
14007122000114;MEDIO
14068215000159;MEDIO
14234831000132;BAIXO
14264077000183;MEDIO
14464392000154;MEDIO
14495255000187;MEDIO
14497368000111;ALTO
14589082000166;BAIXO
14727149000181;MEDIO
14739122000109;MEDIO
14745208000144;BAIXO
14750121000165;MEDIO
14757477000120;ALTO
14810852000159;ALTO
14875821000186;BAIXO
14887001000104;BAIXO
14917698000119;MEDIO
14947512000174;BAIXO
14958352000169;ALTO
15015288000145;MEDIO
15075213000150;ALTO
15078196000104;MEDIO
15141799000103;ALTO
15233163000191;ALTO
15440009000190;BAIXO
15527906000136;ALTO
15812622000272;ALTO
16099225000187;MEDIO
16514329000100;MEDIO
16571873000194;BAIXO
16685746000116;MEDIO
16687050000129;MEDIO
16722462000152;MEDIO
16798831000190;MEDIO
16859939000146;MEDIO
16905018000172;MEDIO
16926618000117;BAIXO
17084122000106;MEDIO
17245234000100;ALTO
17287067000151;BAIXO
17314329000120;ALTO
17349293000110;MEDIO
17393383000108;MEDIO
17416724000113;ALTO
17512206000101;ALTO
17599617000178;MEDIO
17667175000150;ALTO
17677373000102;MEDIO
17724308001235;BAIXO
17731218000119;BAIXO
17746590000107;MEDIO
17766777000164;BAIXO
17893450000153;ALTO
17903651000194;ALTO
17986003000149;MEDIO
18007489000199;MEDIO
18071206000178;BAIXO
18080920000122;MEDIO
18113823000199;MEDIO
18269519000135;BAIXO
18320778000143;MEDIO
18438849000107;MEDIO
18493161000120;BAIXO
18552699000168;MEDIO
18737707000140;ALTO
18748910000112;ALTO
18871528000100;MEDIO
18885972000176;MEDIO
18985690000140;ALTO
19167780000197;BAIXO
19189067000144;MEDIO
19267911000108;ALTO
19400196000130;MEDIO
19453989000117;MEDIO
19518172000180;BAIXO
19528505000151;MUITO BAIXO
19548400000164;MEDIO
19690421000110;ALTO
19727314000119;ALTO
19752221000144;MEDIO
19907590000169;MEDIO
19930676000102;ALTO
20019950000337;BAIXO
20036863000126;MEDIO
20123382000158;MEDIO
20176308000108;ALTO
20283323000147;MEDIO
20306491000100;MEDIO
20405960000149;MEDIO
20420172000121;MEDIO
20453982000184;INATIVO
20506164000100;BAIXO
20602354000113;BAIXO
20606712000166;MEDIO
20652898000190;MEDIO
20692632000170;MEDIO
20720165000145;ALTO
20736915000177;BAIXO
20772476000158;MEDIO
20789021000145;MEDIO
20808156000100;ALTO
20823421000120;MEDIO
20829355000103;MEDIO
20836584000147;MEDIO
20871792000187;ALTO
21119579000186;MEDIO
21122138000133;MEDIO
21156819000112;MEDIO
21212425000134;MEDIO
21246139000190;MEDIO
21414656000120;MEDIO
21425248000174;MUITO BAIXO
21451529000100;BAIXO
21483514000115;BAIXO
21620192000109;MEDIO
21765218000107;ALTO
21798302000127;MEDIO
21810953000195;ALTO
21821740000240;ALTO
21879004000161;ALTO
21940504000161;MEDIO
22026101000174;ALTO
22031307000192;ALTO
22111339000106;MUITO BAIXO
22230181000185;MEDIO
22266175000188;ALTO
22334752000121;ALTO
22382443000127;MEDIO
22561251000188;MEDIO
22588451000124;MEDIO
22629249000101;MEDIO
22649724000101;ALTO
22691484000103;MEDIO
22692548000182;BAIXO
22702056000120;MEDIO
22712369000160;ALTO
22716053000146;MEDIO
22772137000105;ALTO
22781982000139;MEDIO
22834645000162;MEDIO
22866334000185;ALTO
22908663000141;ALTO
23034896000125;MEDIO
23065338000127;MEDIO
23456904000121;ALTO
23557332000177;ALTO
23660489000123;MEDIO
23759984000194;ALTO
23767613000154;MEDIO
23786498000165;MEDIO
23822798000152;ALTO
23841283000108;MEDIO
23847409000143;MEDIO
23854641000109;MEDIO
23882037000196;MEDIO
23983972000149;MEDIO
24187179000104;BAIXO
24188856000524;MEDIO
24340476000130;MEDIO
24349867000115;MEDIO
24457201000180;ALTO
24478441000161;ALTO
24478770000102;ALTO
24631879000138;MEDIO
24633548000137;BAIXO
24642857000173;MEDIO
24653846000199;ALTO
24734088000133;MEDIO
24755215000180;ALTO
24759264000191;MEDIO
24883462000162;INATIVO
24901899000181;MEDIO
24925169000110;BAIXO
24931862000104;MEDIO
24999705000122;BAIXO
25003430000198;MEDIO
25071074000140;MEDIO
25121152000173;ALTO
25151576000180;MEDIO
25246587000144;MEDIO
25255675000102;MEDIO
25275324000163;MEDIO
25310506000128;MEDIO
25371999000297;MEDIO
25557272000118;ALTO
26113776000101;BAIXO
26121227000189;MEDIO
26132604000185;MEDIO
26165136000145;BAIXO
26197365000141;MEDIO
26222708000180;ALTO
26407144000150;MEDIO
26417027000178;BAIXO
26530023000100;MEDIO
26549678000111;ALTO
26563652010514;MEDIO
26633881000171;MUITO BAIXO
26665659000150;MEDIO
26704892000103;MEDIO
26715103000121;MEDIO
26768745000199;MEDIO
26795147000109;ALTO
26844576000129;MEDIO
26889367000100;MEDIO
26953547000103;BAIXO
26985238000107;MEDIO
26989012005224;BAIXO
27236321000146;BAIXO
27272154000199;MEDIO
27304960000100;ALTO
27311242000233;BAIXO
27342343000190;MEDIO
27447246000162;ALTO
27550257000173;BAIXO
27568107000197;BAIXO
27575088000126;MEDIO
27583309000108;ALTO
27637457000168;ALTO
27769753000112;ALTO
27774364000185;ALTO
27790095000140;MEDIO
27953681000169;MEDIO
27976583000147;BAIXO
28022114000151;ALTO
28185883000170;MEDIO
28217460000195;MEDIO
28298217000149;MEDIO
28307845000143;MEDIO
28420063000116;MEDIO
28512344000107;MEDIO
28520733000176;BAIXO
28536005000152;MEDIO
28536663000144;MEDIO
28574882000118;MEDIO
28578247000109;MEDIO
28648332000104;MEDIO
28671750000104;ALTO
28677389000123;MEDIO
28684326000102;MEDIO
28779723000150;MEDIO
28787734000181;MEDIO
28807556000103;ALTO
28821729000148;MEDIO
29011979000185;MEDIO
29016712000180;ALTO
29096614000109;ALTO
29120968000133;MEDIO
29124176000137;MEDIO
29345940000102;ALTO
29399520000109;MEDIO
29450535000146;BAIXO
29457229000131;MEDIO
29496037000134;MEDIO
29534035000192;MEDIO
29596443000179;INATIVO
29597530000140;MEDIO
29673929000163;MEDIO
29686074000105;ALTO
29690432000153;ALTO
29744778178093;BAIXO
29759985000115;MEDIO
29788214000156;MEDIO
29792754000103;MEDIO
29815571000166;MEDIO
29981413000186;ALTO
29994678000119;MEDIO
30015326000153;MEDIO
30020591000120;BAIXO
30070462000146;MEDIO
30116329000183;MEDIO
30191097000128;MEDIO
30367147000185;MEDIO
30587949000109;MEDIO
30594822000109;MEDIO
30686302000126;ALTO
30713436000199;MEDIO
30726381000151;MEDIO
30738855000185;MEDIO
30767728000104;MEDIO
30854784000186;ALTO
30862603000163;ALTO
30874836000186;MEDIO
30892489000114;MEDIO
30957517000134;MEDIO
31015055000107;MEDIO
31021269000188;MEDIO
31051222000167;MEDIO
31057534000188;MEDIO
31100150000109;MUITO BAIXO
31164306000107;MEDIO
31176049000123;MEDIO
31196245000160;BAIXO
31219489000110;BAIXO
31430866000166;MEDIO
31455460000138;MEDIO
31585396000100;MEDIO
31614254000123;MEDIO
31772252000162;MEDIO
31788492000155;INATIVO
31804241000117;MEDIO
32078409000117;ALTO
32106199000123;BAIXO
32146506000108;MEDIO
32193706000103;MEDIO
32200994000186;ALTO
32316634000144;ALTO
32337318000159;INATIVO
32406083000100;ALTO
32412135000150;MEDIO
32456856000162;MEDIO
32458279000148;ALTO
32478162000126;MEDIO
32488767000106;MEDIO
32511860000186;MEDIO
32533383000150;ALTO
32543794000126;ALTO
32555323000138;ALTO
32607366000110;ALTO
32621977000112;ALTO
32636241000118;MEDIO
32693273000155;MEDIO
