cnpj;empresa_porte
45291159000140;MEI
45291496000138;PEQUENA
45304671000184;PEQUENA
45310173000144;MICRO
45341793000140;MICRO
45352915000102;PEQUENA
45426428000139;MEI
45456066000129;MEI
45459009000101;MEI
45480206000102;MEI
45513325000106;MEI
45536743000119;MICRO
45550418000100;MEI
45554710000100;GRANDE
45559694000130;MEI
45663420000196;MEI
45674560000160;MEI
45693021000178;MEI
45706305000151;MEI
45724616000143;MICRO
45746235000165;MICRO
45795023000178;MEI
45822877000104;MICRO
45863276000131;MEI
45880261000181;MICRO
45883001000160;MEI
45951885000142;MEI
45957957000169;MEI
45975159000160;MEI
45980492000167;MEI
46029568000136;MEI
46030251000110;MEI
46033356000122;MEI
46041807000173;MEI
46077001000135;MEI
46096758000176;MEI
46126905000103;PEQUENA
46157138000108;MEI
46223119000124;MEI
46264812000145;MICRO
46269747000140;MEI
46360601000106;MEI
46362728000164;MEI
46366039000128;MEI
46400995000189;MEI
46420731000197;MEI
46463027000111;MEI
46470818000179;MEI
46476434000163;MEI
46504687000101;MEI
46531635000116;MEI
46616794000113;MEI
46635912000130;MEI
46655466000126;MEI
46675642000191;MEI
46689401000100;MICRO
46706632000176;MICRO
46751556000110;MEI
46816627000116;MEI
46824495000174;MEI
46838290000148;MEI
46842406000112;MEI
46850065000127;MEI
46894999000160;MEI
46936565000186;MEI
46985323000182;MEI
47010007000158;MEI
47038410000195;MEI
47084572000160;MICRO
47092211000165;MEI
47097402000110;MICRO
47114014000108;MEI
47117864000151;MICRO
47176293000126;PEQUENA
47191844000120;MEI
47210183000133;MEI
47241502000178;MEI
47247545000160;MEI
47276151000130;MEI
47307659000159;MEI
47348871000164;MEI
47353068000118;MEI
47375004000118;MEI
47422996000197;PEQUENA
47438689000102;MEI
47457492000102;MEI
47458873000106;MEI
47470249000124;MICRO
47479671000140;MEI
47509842000137;MEI
47511979000126;MEI
47515669000180;MEI
47546307000156;MICRO
47566770000160;MEI
47571038000188;MEI
47601830000138;MEI
47611897000153;PEQUENA
47628521000151;PEQUENA
47685739000148;MEI
47691823000174;MEI
47701742000108;MEI
47701904000108;MEI
47717350000137;MICRO
47735885000130;MEI
47736325000109;MEI
47796046000122;MEI
47810940000100;MICRO
47851178000100;MEI
47866146000188;MEI
47879557000108;MEI
47927329000166;MEI
47932184000191;MEI
47964667000178;MEI
47972277000140;MEI
47979897000100;MEI
47999884000101;MEI
48013390000160;MEI
48083450000111;MEI
48089680000198;MEI
48103666000100;MEI
48163734000118;MEI
48173432000120;MICRO
48180619000151;MEI
48240254000103;MICRO
48246021000118;PEQUENA
48247476000158;MEI
48252350000171;MEI
50746577000115;GRANDE
50926955000142;GRANDE
53113791000122;GRANDE
53588984000130;MICRO
53718797000638;MEDIA
56720428000163;GRANDE
58584004000144;MICRO
60399326000165;MICRO
60746948678178;GRANDE
61012019134696;MEDIA
61084968000138;PEQUENA
61088894000108;GRANDE
61425674000122;PEQUENA
61585865282890;GRANDE
62144175000120;GRANDE
63085393000101;PEQUENA
64314800000160;MICRO
64457138000105;PEQUENA
64618770000185;MEDIA
65039752000101;MICRO
65161895000191;PEQUENA
68313063000212;MEDIA
68485127000181;PEQUENA
68688274000159;PEQUENA
72330582000185;PEQUENA
72972706000126;PEQUENA
73123176000104;PEQUENA
73180747000142;MICRO
73762353000100;PEQUENA
74915430000170;MICRO
77639136000170;MICRO
78833506000179;PEQUENA
78907607001704;PEQUENA
79743837000776;MEDIA
81015380000130;PEQUENA
81531048000128;PEQUENA
83680967000199;MICRO
85199164000142;PEQUENA
85778074000106;GRANDE
86375425000109;GRANDE
86776762000108;PEQUENA
88212113086578;MEDIA
88961172000253;MICRO
89463822000112;GRANDE
89637490000145;GRANDE
89717409000137;MEDIA
89850341000160;GRANDE
90939828000100;PEQUENA
91418467000101;MEDIA
92049030000100;PEQUENA
92511393000116;MICRO
92690783000109;GRANDE
93288728000141;MEI
94813102000170;GRANDE
94970050000145;MEI
95300588000105;PEQUENA
97191902000194;GRANDE
00001180000126;GRANDE
00132975000173;MICRO
00164895000108;MICRO
00168039000112;PEQUENA
00247697000108;MEI
00272185000193;GRANDE
00329228000120;PEQUENA
00497190001680;MICRO
00743065000127;GRANDE
00772018000101;MICRO
00782454000161;PEQUENA
00938454000108;MICRO
01190116000101;MICRO
01269436000143;MICRO
01399726000101;MICRO
01474473000193;PEQUENA
01525684000108;MICRO
01676133000145;MICRO
01710665000151;MICRO
01801460000181;MICRO
01895640000170;MICRO
01938783000111;GRANDE
02039070000189;MEI
02062747000108;GRANDE
02164844000101;MICRO
02351877000152;GRANDE
02429144000193;GRANDE
02434815000104;MICRO
02604860000160;GRANDE
02684309000173;MICRO
02790060000180;MICRO
02979509000153;MICRO
03123344000186;PEQUENA
03132393000185;MICRO
03316918000132;PEQUENA
03500648000115;PEQUENA
03637773000333;PEQUENA
03669213000107;MICRO
03672145000127;MEI
03741245000168;MEI
03823423000280;MICRO
03832018000148;PEQUENA
03832496000158;MEDIA
03921840000347;MEDIA
03939421000170;MICRO
03939757000214;MEDIA
03968160000117;PEQUENA
04190397000182;MICRO
04205283000169;MEDIA
04239797005870;MEDIA
04281160000107;PEQUENA
04344734000149;MICRO
04373005000110;MEI
04478297000156;MICRO
04536901000153;PEQUENA
04564530001357;GRANDE
04615649000178;MICRO
04619820000117;MICRO
04662387000100;MEI
04948706000130;MICRO
05092218000480;MICRO
05117720000155;MEI
05246094000105;MICRO
05252928000187;MICRO
05272103000124;PEQUENA
05319248000133;MICRO
05424602000190;MICRO
05625255000163;PEQUENA
05680718000190;PEQUENA
05774348000150;PEQUENA
05917486000140;GRANDE
05943879000129;MICRO
05947588000109;MICRO
05980242000102;MICRO
06099163000150;MEDIA
06130583000151;MICRO
06285242000155;PEQUENA
06308105000199;MICRO
06310350000130;MICRO
06354141000199;PEQUENA
06832344000143;MEI
06973409000170;PEQUENA
07108807000191;MICRO
07164570000166;MEI
07237373000120;GRANDE
07288623000150;MEI
07377481000106;PEQUENA
07421475000109;MICRO
07436502000109;MICRO
07456495000107;MEI
07534748000113;MICRO
07688817000143;MICRO
07722419000104;MICRO
07789972000156;MICRO
07845229000176;PEQUENA
07885523000101;MICRO
07934046000470;GRANDE
07936466000223;PEQUENA
07980466000573;PEQUENA
08024640000658;MICRO
08066809000128;PEQUENA
08073188000100;MICRO
08219646000176;MICRO
08234102000264;MICRO
08257381000109;MICRO
08289069000270;MICRO
08294224000165;GRANDE
08324196000181;GRANDE
08326654000545;PEQUENA
08350636000175;MICRO
08398392000362;PEQUENA
08422972000186;PEQUENA
08484828000174;MICRO
08549442000101;MICRO
08551744000106;PEQUENA
08554456000296;PEQUENA
08572608000100;PEQUENA
08574411000100;MEDIA
08747543000189;MICRO
08765930000148;MICRO
08811643000127;GRANDE
08866821000117;MICRO
09001894000109;MICRO
09083175000184;GRANDE
09156708000100;MICRO
09207680000193;MICRO
09229201000130;GRANDE
09327747000123;MEI
09520462000104;MICRO
09558746000190;PEQUENA
09560312000124;PEQUENA
09638166000293;PEQUENA
10139870000108;GRANDE
10140901000132;MEI
10174505000207;MICRO
10233885000122;MICRO
10373269000177;MICRO
10388926000150;MICRO
10410881000172;MICRO
10444431000109;MEI
10622232000135;MEI
10664182000230;PEQUENA
10698235000152;PEQUENA
10734719000100;PEQUENA
10744345000103;PEQUENA
10831173000105;MICRO
10850142000100;MICRO
10882594001137;GRANDE
11099842000169;MICRO
11256480000172;MEI
11311376000133;MEI
11338172000196;MEI
11433190007160;GRANDE
11496003000184;MEI
11665832000143;MICRO
11774480000164;MICRO
11938700000229;MICRO
11943763000192;PEQUENA
11953705000140;MEI
12104241000402;GRANDE
12161917000157;MEI
12269387000599;MEDIA
12387764000160;PEQUENA
12515321000108;MICRO
12721345000202;MICRO
12740848000136;PEQUENA
12749879000158;MEI
12801110000131;MEI
12808217000101;MEI
12809443000107;MEI
12835277000113;PEQUENA
12922341000101;MICRO
13244676000172;MEI
13246622000146;MEI
13306442000102;MEI
13337558000109;MICRO
13378182000180;MICRO
13427160000163;MEI
13543705000105;MICRO
13578753000120;MICRO
13758194000130;MICRO
13787450000118;PEQUENA
13845614000116;PEQUENA
13847167000134;MICRO
13890579000157;PEQUENA
13900492000113;MICRO
14039466000105;MEI
14049870000160;PEQUENA
14095966000164;MEI
14217343000117;GRANDE
14234931000169;PEQUENA
14352117000149;MICRO
14603843000278;GRANDE
14612984000176;MEI
14807945000124;GRANDE
14876090000193;MEDIA
14960586000140;MICRO
14975461000194;MEI
14998300000116;MEI
15040635000190;MICRO
15466421000180;MEI
15492265000121;MEI
15648198000191;MEI
15673385000125;MICRO
15717815000244;MICRO
16233389000155;GRANDE
16438624000125;GRANDE
16479546000107;PEQUENA
16590234000176;GRANDE
16618247000106;MICRO
16969562000188;MEI
17172728000101;MEI
17216267000113;MICRO
17274296000131;MEI
17277259000187;PEQUENA
17280242000189;MICRO
17360505000160;MEI
17408407000155;MEDIA
17468251000106;MICRO
17532115000120;PEQUENA
17741897000107;MEI
17744066000199;MEI
17813222000126;MEI
17839482000170;PEQUENA
17902290000161;MEI
17902685000164;MICRO
18135870000133;MEI
18158149000169;MICRO
18258630000126;MEI
18258892000190;MICRO
18261401000160;MICRO
18366824000145;MEI
18377530000119;MEI
18430559000117;MEI
18451392000170;MEI
18492868000111;MICRO
18527818000122;PEQUENA
18544977000135;PEQUENA
18791762000119;MEI
18813342000196;MICRO
18928915000127;MICRO
19020568000100;MICRO
19058848000108;MEI
19178610000108;MICRO
19217278000143;MEI
19256314000188;MEI
19294742000103;MEI
19300378000139;MICRO
19323628000156;MICRO
19380879000172;MICRO
19429797000175;MEI
19500288000191;MEI
19576033000102;MEI
19595092000128;MICRO
19726531000194;PEQUENA
19806525000147;MICRO
19878781000220;PEQUENA
19898805000122;MEI
19997286000150;MEI
20052316000134;PEQUENA
20202103000141;PEQUENA
20303326000103;MEI
20406304000160;MEI
20469571000187;PEQUENA
20661080000133;MICRO
20672504000165;MEI
20735766000121;MEI
20764893000159;MEI
20766205000190;PEQUENA
20823951000259;PEQUENA
20972552000179;MEI
21054208000163;PEQUENA
21110418000121;MICRO
21206940000101;MEI
21296048000169;MEI
21321086000124;MEI
21324292000198;MEI
21584813000146;PEQUENA
21649814000121;MICRO
21660218000142;MEI
21764942000116;MICRO
21961093000271;MICRO
21979889000170;MICRO
21998061000160;MEI
22021315000158;PEQUENA
22136385000151;PEQUENA
22194425000111;PEQUENA
22231369000490;PEQUENA
22243695000175;PEQUENA
22283722000133;MEI
22316755000132;MICRO
22325996000148;MICRO
22411971000167;MEI
22490756000107;MEI
22508317000176;MEI
22579323000114;MICRO
22635876000147;MICRO
22753834000534;MEDIA
22761614000129;MEI
22820735000102;MICRO
22827470000166;MICRO
22861930000172;MICRO
22927653000153;MICRO
22935914000187;MEI
23007029000109;MICRO
23025357000120;MEI
23075767000185;MICRO
23119511000122;MEI
23162611000131;MICRO
23273364000140;MEI
23294763000198;MEI
23320458000123;MEI
23492713000115;MEDIA
23588914000110;MEI
23593710000178;MICRO
23642826000150;MEI
23692876000141;MICRO
23726634000121;MICRO
23749986000100;PEQUENA
23857945000120;MEDIA
23886959000171;PEQUENA
23902255000498;PEQUENA
23915925000168;MEI
24016391000109;PEQUENA
24062948000130;MEI
24156442000190;MEI
24170422000173;MEI
24229325000109;MEI
24245225000176;MEI
24263423000162;MICRO
24333624000199;MICRO
24523894000162;PEQUENA
24586693000104;MEI
24682045000151;MICRO
24716759000133;MEI
24765773000127;MEI
24839308000193;MICRO
24844666000194;MICRO
24877344000141;MEI
24890168000188;MICRO
25035921000110;MEI
25064216000141;MICRO
25129680000179;MEI
25260978000113;MICRO
25264922000137;MEI
25288668000107;MICRO
25295590000158;MEI
25346457000183;MEI
25375894000125;MICRO
25463371000130;MEI
25464067000108;MEI
25526373000121;MEI
25966473000179;MEI
26004839000191;MEI
26014901000126;MEI
26020463000109;MEI
26050764000185;MICRO
26182144000108;MEI
26439781000109;MEI
26467148000124;MEI
26575663000209;MICRO
26592880000126;MICRO
26601157000166;MEI
26616867000160;MEI
26629266000191;PEQUENA
26659061000159;GRANDE
26665229000139;MICRO
26666204000150;PEQUENA
26696775000137;MICRO
26712966000145;PEQUENA
26738715000130;PEQUENA
26760887000100;MICRO
26761212000185;MEI
26782865000140;MEI
26908433000133;MEI
26921318000107;MEI
26986769000114;MICRO
27015537000181;PEQUENA
27017801000116;MEI
27048688000136;MEI
27071152000131;MICRO
27143020000178;MEI
27216586000182;MEI
27222222000105;MICRO
27265223000137;MEI
27286356000190;MEI
27419404000170;MEI
27462057000169;MICRO
27510997000186;MEI
27516248000166;MEI
27569422000139;MICRO
27569918000102;MEI
27571477000183;MEI
27591167000120;MEI
27629820000101;MEI
27680002000125;MICRO
27722949000151;PEQUENA
27859557000139;MICRO
27864428000139;MEI
27885927000102;MICRO
27900115000199;MEI
27927500000120;MEI
27960447000169;MEI
27962741000100;MEI
27969486000127;MEI
28017282000159;MICRO
28024816000174;PEQUENA
28073407000168;MEI
28074016000168;MEI
28115211000199;MEI
28121280000105;MEI
28276870000107;MEI
28299560000108;MEI
28306805000187;MEI
28497412000106;MICRO
28502464000115;MEI
28537811000307;MICRO
28569828000184;PEQUENA
28786874000135;MEI
28799194000156;MEI
28897602000102;MEI
28912077000157;MEI
28964946000197;MEI
28966283000140;MEI
29024385000109;MEI
29244652000153;MEI
29278079000107;MICRO
29341442000183;MEI
29391883000190;MEI
29410023000156;MEI
29436337000128;MEI
29484346000194;MEI
29583859000152;MEI
29591463000157;PEQUENA
29631473000179;MEI
29650807000151;MEI
29679678000124;MEI
29684331000170;MEI
29700741000167;MEI
29730598000156;MEI
29744778628552;GRANDE
29744778988095;GRANDE
29786617000166;MEI
29874125000122;MICRO
29905707000129;MEI
29947341000150;MEI
29954857000122;MEI
30072672000173;PEQUENA
30088839000194;MEI
30093780000122;MEI
30102468000158;MEI
30107404000140;MICRO
30120811000197;MEI
30129493000125;MEI
30209911000194;MEI
30220870000137;MEI
30256912000190;MEI
30271091000160;MEI
30272425000110;MEI
30310977000176;MEI
30359355000132;MEI
30405029000114;MEI
30432889000147;MICRO
30435701000114;MICRO
30488131000120;MEI
30586146000121;MEI
30604856000137;MEI
30611492000112;MEI
30626883000100;MEI
30658058000198;MICRO
30677936000112;MEI
30690408000101;MEDIA
30723886000162;GRANDE
30775573000158;MEI
30793839000195;MICRO
30856325000131;MEI
30864643000144;MEI
30885803000131;MEI
30930569000117;MEI
30958976000132;MEI
30992874000133;MEI
31001521000197;MICRO
31019197000134;MEI
31031211000115;MICRO
31267812000121;MEI
31294841000182;MEI
31299541000196;PEQUENA
31308330000172;MEI
31325221000163;MICRO
31326505000174;MEI
31334384000102;MEI
31358314000194;MEI
31411725000104;MEI
31465581000160;MEI
31473117000116;MICRO
31503294000106;MEI
31561547000190;MEI
31653427000112;MEI
31772157000169;PEQUENA
31837458000123;MICRO
31921833000119;MEI
31940809000127;MICRO
31944143000185;PEQUENA
31996342000137;MICRO
32007498000100;MEI
32035595000107;MEI
32046075000108;MEI
32053896000163;MEI
32062555000154;MEI
32080267000122;MEI
32191243000140;MEI
32206952000152;MEI
32219152000176;MEI
32276509000158;MEI
32385232000100;MEI
32406916000132;MEI
32586563000108;MEI
32612972000123;MEI
32668727000138;MEI
32702924000126;MEI
32730001000188;MEI
32747562000190;PEQUENA
32750056000150;MEI
32772649000117;MEI
32774957000181;MEI
32775677000198;MICRO
32837057000136;MEI
32860588000140;MEI
33041260129795;GRANDE
33044878000188;MEI
33089257000110;PEQUENA
33153968000107;MEI
33178465000196;MEI
33192316000181;MEI
33261685000189;MEI
33302424000160;MICRO
33308634000165;MEI
33313195000189;MEDIA
33315984000159;MEI
33322257000119;MEI
33350874000128;MEI
33350891000165;MEI
33351841000100;MEI
33453598000123;GRANDE
33504476000119;MICRO
33538357000187;MICRO
33555570000105;MEI
33604110000111;MEI
33633716000185;MEI
33713235000180;MEI
33776328000153;MEI
33843527000137;MEI
33845243000180;MEI
33914314000159;MEI
33927578000147;MEI
33969943000186;PEQUENA
34001296000187;MICRO
34157348000109;MEI
34168207000191;MEI
34206989000106;MICRO
34207529000100;MEI
34276346000139;MEDIA
34277350000111;MICRO
34309510000167;PEQUENA
34355828000184;MEI
34423571000150;MEI
34462745000194;MEI
34470593000171;PEQUENA
34477094000106;MEI
34514754000181;MEI
34535254000126;MEI
34584735000121;MICRO
34655971000191;MEI
34695840000138;MEI
34705163000191;MICRO
34768709000153;MEI
34821861000152;MEI
34835484000100;MEI
34864323000145;MEI
34884092000131;MICRO
34947730000116;MEI
34947993000125;MEI
35042527000163;MEI
35136349000130;MICRO
35159810000170;PEQUENA
35175101000188;MEI
35242925000123;MEI
35279495000114;MEI
35296823000190;MEI
35335734000378;PEQUENA
35342876000109;PEQUENA
35351429000108;GRANDE
35360422000152;MEI
35417141000199;PEQUENA
35429908000108;MEI
35460776000179;MEI
35477825000186;PEQUENA
35566573000161;MEI
35604186000172;MEI
35604714000193;MEI
35661594000166;MEI
35732295000175;MEI
35744327000152;MICRO
35793550000190;MEI
35814889000125;GRANDE
35862803000130;MEI
35906354000184;MEI
35927182000125;MEI
35930310000190;MEI
35935605000159;MEI
36001321000158;MEI
36084318000145;MEI
36123190000181;MEI
36140808000111;MEI
36145259000178;MICRO
36165209000152;MEI
36218224000111;MEI
36219077000102;MEI
36236332000117;MEI
36302815000172;MEI
36313799000113;PEQUENA
36322355000144;MEI
36344445000136;MEI
36353342000132;MEI
36407909000106;MEI
36444980000169;MEI
36447220000105;MEI
36512478000148;MEI
36573080000111;MEI
36580839000193;MEI
36588814000136;MEI
36593698000143;MEI
36619440000179;MEI
36631621000110;MEI
36654673000102;MEI
36813714000166;MEI
36813930000101;MEI
36816381000129;MEI
36838989000154;MEI
36858698000128;MEI
36863789000151;MICRO
37003504000175;MEI
37040833000196;MEI
37092283000159;MEI
37148532000180;MEI
37156463000157;MICRO
37157587000157;MEI
37191411000111;MEI
37198568000179;MEI
37213569000145;MEI
37220755000101;MEI
37237330000105;MEI
37292395000153;MEI
37333458000172;MEI
37336372000101;MICRO
37357844000102;MEI
37372781000155;MEI
37378390000148;MEI
37410924000176;MEI
37437607000143;MEI
37447557000185;MEI
37511372000192;MICRO
37516302000127;MEI
37519934000144;MEI
37563226000100;MEI
37615048000114;MEI
37652675000125;MICRO
37655718000126;MEI
37671811000124;MICRO
37681639000190;MEI
37738758000131;MEI
37887043000140;MICRO
37902650000132;MEI
37973961000192;MEI
37989268000108;MEI
38001693000100;MEDIA
38020144000182;MEI
38026984000152;MEI
38116754000184;MEI
38146475000163;MICRO
38155480000132;MICRO
38166734000118;MEI
38223938000143;MEI
38247164000190;MEI
38248455000101;PEQUENA
38280933000152;MEI
38287809000119;MICRO
38297749000115;MEI
38381263000160;PEQUENA
38383861000179;MEI
38405209000108;MEI
38407386000123;MICRO
38434125000100;MEI
38455948000104;MEI
38527272000117;MICRO
38596892000108;MEI
38729340000120;PEQUENA
38800445000129;MICRO
38871983000104;MEI
38872169000104;MEI
39266373000144;MEI
39270138000146;MEI
39277477000154;MEI
39277750000140;MEI
39331019000156;MEI
39379405000118;MEI
39398518000160;MICRO
39408979000177;MEI
39422199000181;MEI
39436580000108;MEI
39454758000135;MEI
39469232000129;MEI
39475527000108;MEI
39477330000108;MEI
39497023000199;MEI
39621611000192;MEI
39658458000178;MEI
39727178000174;PEQUENA
39808260000123;MEI
39819483000196;MEI
39863605000141;MEI
39890782000117;MICRO
39925426000191;MEI
39938258000179;MICRO
39970305000161;MEI
40018880000148;MEI
40025671000121;MEI
40059910000164;MEDIA
40068890000198;MEI
40093694000173;MEI
40211531000148;MEI
40325129000194;MEI
40337136000106;GRANDE
40370156000189;MEI
40374546000127;MEI
40432544087242;GRANDE
40435651000129;MEI
40464140000135;MEI
40478071000119;PEQUENA
40500264000129;MEI
40536467000175;MEI
40540053000110;MEI
40556949000197;MEI
40563865000180;MEI
40564767000168;PEQUENA
40569656000144;MEI
40578838000181;MICRO
40624484000164;MEI
40655721000154;MEI
40675065000151;MEI
40697292000188;MEI
40716295000111;MEI
40769461000148;MEI
40793092000129;MICRO
40822860000125;MICRO
40896400000141;MEI
40910889000169;MEI
40937950000161;MEI
40963333000130;MICRO
40978809000107;MEI
41060549000159;PEQUENA
41062160000142;MEI
41114536000115;MEI
41130682000134;PEQUENA
41151158000140;MEI
41153088000169;MICRO
41208027000151;MEI
41221933000196;MEI
41231657000147;MICRO
41241558000146;MEI
41254051000127;MEI
41255463000181;PEQUENA
41312674000109;MEI
41313234000176;MEI
41324839000162;PEQUENA
41327175000195;MICRO
41357314000123;MICRO
41396213000161;MEI
41527056000186;MEI
41566448000154;MEI
41574127000100;MEI
41600539000169;MEI
41633127000125;MICRO
41640416000151;MEI
41641386000106;MEI
41646294000100;PEQUENA
41669826000125;MEI
41795984000121;MEI
41796921000190;MICRO
41813076000113;MEI
41814788000157;PEQUENA
41831126000195;MEI
41839738000124;MICRO
41912587000192;MICRO
41945103000101;MEI
41973378000159;MEI
41999242000118;MICRO
42022989000184;MEI
42041480000189;MEI
42052098000170;MEI
42086087000101;MEI
42088390000143;MEI
42124476000184;MEI
42126658000194;MEI
42190097000192;PEQUENA
42212528000174;MEI
42235278000198;MEI
42244278000154;MEI
42274991000140;MEI
42305591000155;MICRO
42339910000143;MEI
42407779000104;MEI
42431996000130;MEI
42478019000198;MEI
42483379000188;MICRO
42486486000160;MEI
42492766000180;MEI
42540006000100;MICRO
42614059000110;MEI
42614392000129;MEI
42657461000181;MICRO
42659450000130;MICRO
42718654000103;MICRO
42745806000159;MICRO
42793924000132;MICRO
42843585000151;MEI
42845193000121;MICRO
42861887000152;PEQUENA
42871934000149;MEI
42918299000108;MEI
42950276000180;MEI
42983875000109;MEI
42991461000113;PEQUENA
43008104000155;PEQUENA
43027939000152;MEI
43047915000165;MEI
43060279000101;MICRO
43061793000161;MICRO
43206849000129;MEI
43213264000136;MEI
43230859000108;MEI
43247260000179;MEI
43302431000115;MEI
43331402000181;MICRO
43352322000102;MEI
43570325000112;MEI
43571869000107;MEI
43614491000173;MEI
43616541000151;MEI
43656788000100;MEI
43687542000197;MEI
43691642000197;MEI
43713091000115;MEI
43790999000203;PEQUENA
43830874000189;MEI
43835216000180;MEI
43888371000164;MEI
43891496000143;MEI
43946796000182;MICRO
43965840000100;MEI
43999164000420;MEDIA
44000707000173;MEI
44003925000161;MEI
44005047000113;MEI
44042714000138;MEI
44050349000103;PEQUENA
44072000000172;MEI
44097163000100;MICRO
44100951000108;MEI
44138331000168;MEI
44186761000155;MEI
44193407000158;MICRO
44199110000108;MICRO
44279199000104;MEI
44289929000158;MEI
44334893000187;MICRO
44351060000124;MEI
44362121000159;MEI
44381509000105;MEI
44411134000170;MEI
44448752000195;PEQUENA
44471111000151;MEI
44486501000103;MEI
44500745000195;MEI
44516811000115;MEI
44562540000134;MEI
44600717000140;MICRO
44601530000160;MEI
44610638000110;MICRO
44657736000102;MEI
44686796000153;MEDIA
44691910000133;GRANDE
44713727000191;MICRO
44720813000121;MEI
44741413000100;MEI
44744380000144;MICRO
44783754000130;MEI
44787427000157;MEI
44817520000167;MEI
44852216000150;MEI
44860279000159;MEI
44915891000181;MICRO
44934352000190;MICRO
44938649000123;MEI
44953246000153;MEI
44971705000121;MEI
45009973000120;MEI
45012928000124;PEQUENA
45020911000119;MEI
45063938000199;MEI
45070213000128;MEI
45096989002918;MEDIA
45182392000195;MEI
45182917000192;MEI
45198000000186;MEI
45208260000195;MEI
45247787000129;MICRO
45268057000104;MEI
45271791000122;MEI
45285042000154;MEI
45302905000154;MICRO
45316790000157;MEI
45337427000118;MEI
45346421000107;MEI
45356781000190;MICRO
45393984000156;MEI
45398232000188;MEI
45420805000122;MICRO
45449352000167;MICRO
45450433000187;MEI
45524140000105;MEI
45538619000192;MICRO
45543912000148;MEI
45555485000118;MICRO
45573875000110;MEI
45574091000107;MEI
45691960000183;MEI
45713858000131;MEI
45730855000106;MEI
45739568000167;MEI
45744330000120;MEI
45779260000145;MICRO
45796900000125;MEI
45825944000136;MEI
45893835000156;MEI
45903678000112;MEI
45946653000104;MEI
45999564000118;MEI
46015282000100;PEQUENA
46015686000195;MICRO
46049443000178;MEI
46068435000179;MEI
46099124000177;MEI
46151430000105;MICRO
46153913000149;MICRO
46250279000162;MEI
46288974000113;MEI
46310996000132;MEI
46316365000120;MEI
46336371000140;MEI
46367684000165;MEI
46443232000115;MEI
46462440000161;PEQUENA
46471981000156;MEI
46474418000131;MEI
46492629000105;MEI
46493829000174;MEI
46526542000101;MICRO
46527533000127;MICRO
46560648000113;MEI
46569346000106;MICRO
46642364000176;MEI
46656552000153;MEI
46668409000181;MEI
46702948000190;MEI
46732086000148;MEI
46746788000180;MEI
46777313000151;MICRO
46779665000146;MEI
46788531000191;MEI
46800480000176;MEI
46813349000143;MEI
46855823000108;MEI
46869471000131;MEI
46885917000111;MEI
46928854000133;MEI
46946212000167;MEI
46956136000170;MEI
46972524000145;PEQUENA
46977522000149;MICRO
47047314000103;MEI
47064536000134;MEI
47066541000186;MEI
47067075000153;MICRO
47092324000160;MEI
47171777000182;MEI
47188580000156;MICRO
47215193000161;MEI
47228130000140;MEI
47254612000174;MEI
47277399000116;MEI
47285517000138;MEI
47286683000159;MEI
47311703000102;MEI
47402922000199;PEQUENA
47407642000173;MICRO
47444394000130;MEI
47490321000185;MEI
47503728000108;MEI
47509909000133;MEI
47532894000124;PEQUENA
47552821000102;PEQUENA
47570703000119;MEI
47612038000189;MEI
47635667000124;MEI
47652671000109;MEI
47676719000100;PEQUENA
47683364000187;MEI
47708835000164;MEDIA
47727068000130;MICRO
47750668000110;MEI
47773959000123;MEI
47774900000150;MICRO
47873129000178;MEI
47877129000146;MEI
47898992000180;MICRO
47918737000151;MEI
47956295000138;MEI
47990076000175;MEI
48025364000152;MEI
48031918001449;GRANDE
48050826000191;PEQUENA
48058108000161;MEI
48060608000138;MEI
48087983000171;MEI
48091795000117;MEI
48140371000103;MICRO
48142619000167;MEI
48173563000108;MICRO
48192908000170;MEI
48196514000190;MEI
48198933000161;MEI
48202775000176;MEI
48232842000103;MEI
48265660000120;MEI
48277376000174;MICRO
48290128000163;MEI
50073584000101;MICRO
50940048000310;MEDIA
51991958000475;PEQUENA
53822748000136;PEQUENA
54458625000120;MEDIA
56643018000166;GRANDE
57382889002775;GRANDE
57755217002415;PEQUENA
57942039000145;MICRO
59039875000140;MICRO
59412320000100;MEI
60641222000204;MICRO
60746948723904;GRANDE
61082004000150;MEDIA
61486650000183;GRANDE
61824934000132;MICRO
62245881000400;MEDIA
62584545003912;GRANDE
63597579000131;MICRO
63762538000153;PEQUENA
64195688000195;MICRO
64938806000108;MICRO
65252041000110;MICRO
65848277000114;PEQUENA
67168005000107;MICRO
67211623000184;MICRO
67649871000101;MICRO
69442259000199;MICRO
72557028000135;PEQUENA
72957616000166;MEI
73187528000195;MICRO
73942823000100;MICRO
74016254000134;MEI
78926987000167;MICRO
82901000000127;GRANDE
83878892000155;GRANDE
84462894000202;MICRO
86896867000192;MEI
87413340000122;MEI
87456562000122;GRANDE
89076053000108;MICRO
89086144000116;GRANDE
90441460000148;GRANDE
92064443000164;PEQUENA
92749225000163;GRANDE
93626018000184;MICRO
94449444000152;MICRO
96292537000141;MICRO
96662168029032;MEDIA
97515480000165;MEDIA
00029441000116;MICRO
00227294000350;MEDIA
00258315000133;PEQUENA
00331801000806;MEDIA
00416968000101;GRANDE
00589013000148;PEQUENA
01027058000191;GRANDE
01041065000148;MICRO
01043394000128;PEQUENA
01068088000146;MICRO
01156746000151;MICRO
01173636000106;MICRO
01393167000122;MEDIA
01417222000177;GRANDE
01515317000123;PEQUENA
